user1,user2,weight
2569229674,9a1f897e1fa9711af2b40d33277a8e51270fb3609903dec35890ea8a19dde985,1
2569229674,9db51e914e3697f417f9c4c25d901767a19e09ce4c07a316dd6e451ffb208d59,1
2569229674,9e4bae21f00d13160fea0fc876fbff777c2400832ae049a19a0aa88d7401cf44,3
2569229674,a6181c92d4b44e24f9f4176b491d74b6eb59ff8aa53f331f7a4e0fbfc8615338,4
2569229674,aacff3990c798063b89807b9e0f7bebf225930adaca5a7af6a67151b47a0ad3a,2
2569229674,bc52f7a091e464b1928f340c978a264354ca3f96c6e181e1b6b0834acd86d844,2
2569229674,bf19c74d152b05632bd5e626342ea4ab2290e94e2937bddc42d27831d40f9aa6,1
2569229674,c23ef2a108d3fc5ecfdee27c9717a2c8b0bd6240d9de3b329fa7a9197ee4c4ac,2
2569229674,c5a4c57fc616d4bce77ed8f531708fce96789f928a2dd88fede37d205f8eb733,1
2569229674,caf105a130b8a17444728eca4a6447acb063701a86385c341f914f9fdb7eccba,2
2569229674,cceee527a3e3a2fa05667731a74c6858c617067f6b732033a08edf49ce2094b4,1
2569229674,d225180304e4fafe5af936306b254e2cf5f2a950d6947f94c6ab44f7d51e2606,1
2569229674,e9e55093f99066a1802191d1dd7e43661a118501b7e0ed75cee9cb7803709ae6,1
2569229674,ea85ac8be1e8ab479064ca4c0fe3ac6587f76b1ef974526887856fe299d3f2c0,1
2570017414,0404c43fd292e150e475afeff9a6975d5ee14a8647ee97fce25f515b93759a2c,3
2570017414,05cae276d4b3dbad4202fd059f4d579b760ccfa826801ca16977e2ef0e6fafd1,2
2570017414,0994abf9fb8fe1bf699d0e101e9603b30f369e94a0eec1109e2f654b1a9c5caf,48
2570017414,0bd393301bee1cddd6251ba705dd3338938dbb7d85d31111acb557a01f0451ae,4
2570017414,0dc6bee9bf8c37e38dd256d51b288236221c64b3610c5ea4d69480ac49857be3,3
2570017414,0dea399346f2f1a94e11fbc84897a35f1ccd3fcde6ea5f0e207ba0b296412e47,2
2570017414,0fa181240674d789ade83b5ce61a29a42f12dddf5a706d80032509f98358a9e5,3
2570017414,11b2a99966def750bb3e9a4b52d46826cec464aefefecfb792c3b0da7e2d2be7,2
2570017414,14882528f53ed4b8fbadce206679b89258e363212b5a63f31777f4e93e1a5ccf,53
2570017414,1687183549,34
2570017414,1fdac06ebb156f54ed03ca124d7faa8638dff2e7229910e4b52c0149b18dd7f0,6
2570017414,212f2a2c1880216604c2d4d41b8bc6e8c1f2eec545580f8233913ee82aae0379,1
2570017414,24b708f0384fd81f14cff16a4b99b9d0f1a25b4370c7a4ba2f2029c3a2709348,2
2570017414,2516280f2568b936378a9f78eb8169df9a4f70e42cb248b71e36ed3b3809b80b,1
2570017414,2673148fbcf9af0a4ef79ff544d8b43abb4bc566a6ef0baf42461ac7e42708f3,2
2570017414,269b837eb1331949aadb8dde65557d89274887b5b6b2430748f6e410fc2ab1b7,1
2570017414,274d180d1de8828a8e3e7f62eec224ba9e3d04481e5d9eb29bf1cab882004a1b,2
2570017414,297641532edfaa64425520d0e4c19136a694d424e4378d941aa551db8f90ad29,2
2570017414,2d0c82888417a7f467c69e663a61e25c4507fdc4fbbf1437af731472426d75da,2
2570017414,2da30e2d49d524713f3a9ffd559f509d4289e32002a44fa3b713d815e25a8a45,1
2570017414,2e27054a9e525b4167ec99331558659a59996dc3711e36aee02d5ec78817161e,1
2570017414,3434652527f405b7fd0a49064a0760dc11c1eaf80a42b7c8afc800d6a3612ce2,4
2570017414,3c46bd68165bb49be66c657de7f09b1cbd130e65934abd29f5aec28e2a86d43d,3
2570017414,4188a238189b84504e938657369f0084adc37a0cda236d98c181b992a0a09317,2
2570017414,41bb9ae5991f53996752a0ab8dd36b543821abca8d5aed8980383c82378e7518,1
2570017414,4b354bd093aab81a97fc1f382b62eb4b60cc5b2358f4114045554a2b115cfd92,2
2570017414,4b64e738c0560bbac48924042c353e6e742b8c4b2e935e4bd9a2ed06ed652743,1
2570017414,4fafd6c9eda98e177bf5df6f003851cbf59f22628766af513b106196621b439d,1
2570017414,56078c7539382d72f23d6958f0c74928ae27bd6e6a798e3cfcfe661696d3fc62,1
2570017414,5625ccf109dc80b224458990f8709832900faecd798b9fa9f7d416f00db22e08,2
2570017414,566e45ac92c91b4ef5d8b96bd86b67f18534e4bd2ca92476d3475b1d78a7ed3a,2
2570017414,5788d958456ab731e042dfff6d344829c158409c1c0911d79a5de12b0a72ced1,1
2570017414,591906c0ccf544316e17d5325dd03a103901f4b89e739a321e3142ea05b8d836,1
2570017414,592e0d389eff06bf3e4f41cd037cc0de88ff94bd62af6a903c2a917023d040cb,2
2570017414,5ab3973c0a88be33cc7c7aa81845c3c4ae7bc9117b3cd187650e7a41c586fec2,3
2570017414,5ad1a4ad9a7d67c045ab752c7a946a9d847d5d7e03684174835269a193c2820e,3
2570017414,6183ad40df50200d0001e2b2e0acfcdb1d5f71ddee9495874a3b1fa2b00b6e25,3
2570017414,625c759d1e27b44e7b1723cad8887708a7e319e33a8a457b9dd32c6ada93a036,8
2570017414,6573de49e27687efbc010730ca17840f186351ffb9324abafdb21d336e3b5323,9
2570017414,65ce8d4030bfcbd089ed8c0c919eb86dcade6d3f936f9b5b063379db2368bc67,5
2570017414,6900f3b394a989c5e1f0af96d496e545a20bf38d6cda64549d1db2952d8d0e9a,14
2570017414,6c21b9c62ef10f15b1ebe0445fa165420c889a48ed0bc0c0dea82384163c4365,3
2570017414,6ca21c26de8159386b71428b8bdadf732bd854614dadea9086770b71bbe1df6a,1
2570017414,6dc57ed9fced1deabfd6ae192033ca518e93a6a6102b93abadc1536736009719,1
2570017414,721aa2b2e71abb90376266778b217c7b6a04ab1a46902dd1faf3fd8f9d960c41,2
2570017414,7226285d12785bc40c739926d3a615608f07716d59144b28771b2906f114f34d,3
2570017414,75260a9a180575743d360235084b16675248455e83c04bceda90043e50c86c4f,2
2570017414,76001fefb61ee20b0283931ea8d07d0aef2ff4f87f84352dcc5544f232e909d8,2
2570017414,77574ec7327a4bac63a0fe0f9f356764af2298df60925f30c36cd0f241dc6b06,3
2570017414,77755623608ac46aacd68d114868ffebad0b2cbd4d29f0fe99143d93d51864ad,3
2570017414,78e3afa133ac2d905a65796ff062a180f5002d9d47adfd11eea79c0fd406d267,8
2570017414,7d2b66c5f3b557ab3c8d4ec2be0ba72b8202d2ffdb37ff7b16e0854189cf75c3,2
2570017414,7d30d114f01d91f61040d75bae326d778e5710816418025582907eda7ab62f27,5
2570017414,80f92e973543912617d5c7ec3bc42bd455b6970b7a52416f398ce923389d3a85,4
2570017414,815561925624b72a95321d039bf8bdf0da5620f8475e62ce2dee37beb71abcab,2
2570017414,85722e04d52ae21ade22cdf2ce62cf03d2e8eba20a1602b66cb7e65e2713d723,3
2570017414,85fdb02196bb8c19d03a262e72132e5c8ec70bde25eaea167f012f0bc1becbf8,6
2570017414,865e6cd16d88a3159b150ea0b87f6900bc5f6c981af5f0cfe2c83ac62780d9a2,2
2570017414,883b2a4d1bd9474e5677af51f6b428354430026c066f210123f10d082593506a,1
2570017414,8a3c0cdcac971eaf9f7802a5688faea3aadd850e5d2e214941c2ccbdcaf4ac32,1
2570017414,8d3768a213d4414dad04a0d598b50d1e5a3e3afc7b89bcec5374dd5bf31958a9,1
2570017414,8e0f9e0d48b59943194b3bed56e1b910c1ef89adfe59e395f1b0bb88e142b3b8,1
2570017414,97ce34b868eddcc410fc4baba1cc1f8dee4dad0926e45892644e8e3cb23aa808,4
2570017414,99299a75c967aa491b27d86a60c2ffe0a6156d1b0dcb4487917f48e7e1c7ef78,1
2570017414,a2ea762a2ca8f61b590dd6346be6dec9483d9eb9f64d9fe7d90ab1bbf2100c20,2
2570017414,a4df865b62425d5eb91b169b0bbb873434078a44b193174962a65408ed66d793,1
2570017414,a69df6abc4e894f08c3d2422e6ad0944977fef8c99a1ba66c0df58827ba901a8,1
2570017414,aa80df35407d74929dc17b058bdc679ae7f995c237f1cfd09915d970d72f72c1,1
2570017414,afe3c426e91f3f0e507f9cf7beceeddb2537f56e4fd3b2aab12f87fc6eee3edd,1
2570017414,bbc4027544fc368bfd365de9b36c11bb607eb621a835abbc12914da16c9175b9,1
2570017414,bc4ad3079a3cc886dc0b9594f01c0e2d67cbd9f9afe60beb03d50977600bf716,2
2570017414,beb24c4d724cb8a986f15f48e11895e7e3484598a54af5a0fef356ceb3641193,1
2570017414,c465bceee4e65cc392661fafdecabc98450eb1f0b67e66a5a0d69be631f34ca5,43
2570017414,c553a06deb41885efcdf9d62279deb39a9aafee921dd37124b207f794ab67d42,2
2570017414,c58af860232ab6d8e9750dca226a1b66bf3ea82e2322a0127c97d1850b1f9c37,1
2570017414,c6ca7979b62148a16a73e4226301bb2059a9682c668e96d7fe0cda53d7348913,4
2570017414,c982f7295cf57508a8d39bae6310c9546492d4105cac8d18cc798e56f7573376,1
2570017414,cd0e6a3af6160a511a2cea1bda54113ea9ba8ba27b70575e4d3612c6074c342b,2
2570017414,ce7b9f8c86dfbf9b2bd03eda62f0d42ac1c2b1b593ba0b0b052210acf652f896,2
2570017414,cfb0d237487ebe3520cb83bd82df903c9c7afd5a60acba8a3576bc3ca9346467,8
2570017414,d225180304e4fafe5af936306b254e2cf5f2a950d6947f94c6ab44f7d51e2606,1
2570017414,dce04b9807276c27a04ad521e37f061bcdfc8bc46cc6dc3d47128b263bd61124,1
2570017414,dfcf2c9017b25c825fa444e17e429f3a6e739bc44ca7db41645470fe4410ad25,3
2570017414,e0246a9e9adc2eb22c5ddd2fc11fa9abdc05f048b8293f5b05c800435a210280,1
2570017414,e7c3a4b1e42a99361173456b74a01fe65033e637c69944fbc8e0a6f568416fd4,4
2570017414,e9e55093f99066a1802191d1dd7e43661a118501b7e0ed75cee9cb7803709ae6,4
2570017414,ec2109adb67d2a24091026d5d9aab64dadca1fdb2f7355473c9a82f988a9c2a0,3
2570017414,ec8cba6706e1e76202837b207212e409d788dedfa55eae8e76d845bc1d445f26,2
2570017414,ef983249ef6ed5de427c4dc19ad6d966c6cf572c2505e44142e7e7261f917ae6,6
2570017414,f092a12b91e385bd0a20afc616d25cde0d38ac866d58b94dad44f39c540176a9,1
2570017414,f2634f8d921cd5f5dad31ef764852a23eab7f901975314533e70fb410988b69e,1
2570017414,f656411ab6d63685f868421c4b381779ce97b3470f701edf9ca9ebb5a0226e3d,1
2570017414,f8d82815f7d03fec70e6e8f50f859b84714024b1024979f418110feb8db9d798,8
2570017414,fc11ec3417df6e1b4eecc20c87a8f2f73d5bd62d1b6b108a1824737fb9cf3564,2
2570631118,2570631118,1
2570631118,4508630900,2
2570631118,63df8aabe784aebc5674b36a34c14dae77bfaa89e1d9bafa5a485ed32f6e2834,1
2570631118,cfb0d237487ebe3520cb83bd82df903c9c7afd5a60acba8a3576bc3ca9346467,1
2570631118,dfcf2c9017b25c825fa444e17e429f3a6e739bc44ca7db41645470fe4410ad25,1
2570631118,fde230643125950bccce743024f20fedababd6aa5e00791bfa35543b9ed37169,1
2571870453,0404c43fd292e150e475afeff9a6975d5ee14a8647ee97fce25f515b93759a2c,3
2571870453,05cae276d4b3dbad4202fd059f4d579b760ccfa826801ca16977e2ef0e6fafd1,3
2571870453,069e2889937930064ac1f3cac316483f9f5634d7edca6878174de81e91bb9e0a,2
2571870453,0994abf9fb8fe1bf699d0e101e9603b30f369e94a0eec1109e2f654b1a9c5caf,176
2571870453,0bd393301bee1cddd6251ba705dd3338938dbb7d85d31111acb557a01f0451ae,2
2571870453,0dc6bee9bf8c37e38dd256d51b288236221c64b3610c5ea4d69480ac49857be3,2
2571870453,0dea399346f2f1a94e11fbc84897a35f1ccd3fcde6ea5f0e207ba0b296412e47,8
2571870453,0fa181240674d789ade83b5ce61a29a42f12dddf5a706d80032509f98358a9e5,4
2571870453,12c8f1b1c918d2cecd0102e4f7fdb2771217a46750b220c1af5173d1d19d4112,1
2571870453,14882528f53ed4b8fbadce206679b89258e363212b5a63f31777f4e93e1a5ccf,175
2571870453,1650681522,1
2571870453,1687183549,93
2571870453,1f79381a4164e671b8c329f336cb96c576c86d7e8c7aa1972e9c74a0e220fb4a,4
2571870453,1fdac06ebb156f54ed03ca124d7faa8638dff2e7229910e4b52c0149b18dd7f0,5
2571870453,212d372f771b450a49af510355b75d648be51d5ad4e6443bb81e7b91d76d5b45,1
2571870453,212f2a2c1880216604c2d4d41b8bc6e8c1f2eec545580f8233913ee82aae0379,7
2571870453,24b708f0384fd81f14cff16a4b99b9d0f1a25b4370c7a4ba2f2029c3a2709348,2
2571870453,2516280f2568b936378a9f78eb8169df9a4f70e42cb248b71e36ed3b3809b80b,2
2571870453,2637b0478faa3a6a29b773f3ed366d81e017cf0cbb060a185cca49f9a1daef37,1
2571870453,2673148fbcf9af0a4ef79ff544d8b43abb4bc566a6ef0baf42461ac7e42708f3,6
2571870453,269b837eb1331949aadb8dde65557d89274887b5b6b2430748f6e410fc2ab1b7,1
2571870453,274d180d1de8828a8e3e7f62eec224ba9e3d04481e5d9eb29bf1cab882004a1b,2
2571870453,27b93ba228eb4137131221eea1f595b141182ee2c99db530c25351276ff8b962,3
2571870453,297641532edfaa64425520d0e4c19136a694d424e4378d941aa551db8f90ad29,4
2571870453,2a1b071c8ba79a8090cb33e7b0c05453dfd89cff09e1e4b4b572b12758035a3e,2
2571870453,2d0c82888417a7f467c69e663a61e25c4507fdc4fbbf1437af731472426d75da,2
2571870453,2d60b8bc4ff97649d507084f47f8e916263eac2d7e60ab7576d7c0722c39f88b,1
2571870453,2da30e2d49d524713f3a9ffd559f509d4289e32002a44fa3b713d815e25a8a45,2
2571870453,2e27054a9e525b4167ec99331558659a59996dc3711e36aee02d5ec78817161e,5
2571870453,329b725ed68ce2ca02af8427fb3b730841b65384e45476bca8989ccc539fcc95,2
2571870453,3434652527f405b7fd0a49064a0760dc11c1eaf80a42b7c8afc800d6a3612ce2,4
2571870453,349144213c3141c70f1021f47d801f6e7bb56dd7faa3302b023b0e82c0f70869,3
2571870453,363c7ee353649189abbdd829bc73b38dae50070b48c5face9c4b8f1be345abc1,1
2571870453,3c46bd68165bb49be66c657de7f09b1cbd130e65934abd29f5aec28e2a86d43d,2
2571870453,3da8a7609e8e8bbc93fb2051c4d6568ad5436d629d003735f217ecd3acd1bb7e,1
2571870453,40bd0ff013b85c7646ca07ad238bc4dc865ce2cc87034af6e7884e69481f6422,1
2571870453,4740b9b1f375bd679d01241d3ab611fba8d8ef213f746a43b0d01d1c0131f969,1
2571870453,49f642cdd3c609047ae7226c70f6af88a66880923b4d86e994c056bed1fab11a,1
2571870453,4b354bd093aab81a97fc1f382b62eb4b60cc5b2358f4114045554a2b115cfd92,11
2571870453,4b64e738c0560bbac48924042c353e6e742b8c4b2e935e4bd9a2ed06ed652743,4
2571870453,4eee95263cb731be3edd9e06a0b4bd4832f82be94820020e44e98993c24d11ac,2
2571870453,4fafd6c9eda98e177bf5df6f003851cbf59f22628766af513b106196621b439d,3
2571870453,500240550fb81915bdd63d94aa29e73176bff5048595b5ec4b1b5211a95f71b5,1
2571870453,56078c7539382d72f23d6958f0c74928ae27bd6e6a798e3cfcfe661696d3fc62,1
2571870453,5625ccf109dc80b224458990f8709832900faecd798b9fa9f7d416f00db22e08,4
2571870453,566e45ac92c91b4ef5d8b96bd86b67f18534e4bd2ca92476d3475b1d78a7ed3a,4
2571870453,5788d958456ab731e042dfff6d344829c158409c1c0911d79a5de12b0a72ced1,7
2571870453,591906c0ccf544316e17d5325dd03a103901f4b89e739a321e3142ea05b8d836,2
2571870453,5ab3973c0a88be33cc7c7aa81845c3c4ae7bc9117b3cd187650e7a41c586fec2,4
2571870453,5ad1a4ad9a7d67c045ab752c7a946a9d847d5d7e03684174835269a193c2820e,8
2571870453,5efd457007f1ef9d2bbece0280633a086965f35d655291e8622f0727fbf12e00,2
2571870453,5f452585194266b94e60c99e1dd07f808ceb2b26b10cfb939c2e5ad47888be1c,1
2571870453,6183ad40df50200d0001e2b2e0acfcdb1d5f71ddee9495874a3b1fa2b00b6e25,7
2571870453,625c759d1e27b44e7b1723cad8887708a7e319e33a8a457b9dd32c6ada93a036,13
2571870453,6573de49e27687efbc010730ca17840f186351ffb9324abafdb21d336e3b5323,17
2571870453,65ce8d4030bfcbd089ed8c0c919eb86dcade6d3f936f9b5b063379db2368bc67,3
2571870453,6900f3b394a989c5e1f0af96d496e545a20bf38d6cda64549d1db2952d8d0e9a,8
2571870453,6c21b9c62ef10f15b1ebe0445fa165420c889a48ed0bc0c0dea82384163c4365,1
2571870453,6c5cd0a29d4d9dc7821e34aea8dbd5bb4312bfb14b774fabccaecd44db86280d,1
2571870453,6ca21c26de8159386b71428b8bdadf732bd854614dadea9086770b71bbe1df6a,5
2571870453,6dc57ed9fced1deabfd6ae192033ca518e93a6a6102b93abadc1536736009719,4
2571870453,721aa2b2e71abb90376266778b217c7b6a04ab1a46902dd1faf3fd8f9d960c41,1
2571870453,7226285d12785bc40c739926d3a615608f07716d59144b28771b2906f114f34d,2
2571870453,7298adb3ded0d14bed5a742195e5d65ba3530807f880a09c97e7c83bd00af91c,3
2571870453,73824eacf3a3107d4fe3c2d2730f3981e33a9f8380701b8738ce7d35b0563631,3
2571870453,75260a9a180575743d360235084b16675248455e83c04bceda90043e50c86c4f,4
2571870453,76001fefb61ee20b0283931ea8d07d0aef2ff4f87f84352dcc5544f232e909d8,3
2571870453,77574ec7327a4bac63a0fe0f9f356764af2298df60925f30c36cd0f241dc6b06,4
2571870453,77755623608ac46aacd68d114868ffebad0b2cbd4d29f0fe99143d93d51864ad,2
2571870453,78e3afa133ac2d905a65796ff062a180f5002d9d47adfd11eea79c0fd406d267,15
2571870453,7b9a8430f80fe5d371a1d2b3c18ee53cceb4d2fbeb974b7ac1be18745ebd0c1c,1
2571870453,7d2b66c5f3b557ab3c8d4ec2be0ba72b8202d2ffdb37ff7b16e0854189cf75c3,4
2571870453,7d30d114f01d91f61040d75bae326d778e5710816418025582907eda7ab62f27,7
2571870453,80f92e973543912617d5c7ec3bc42bd455b6970b7a52416f398ce923389d3a85,4
2571870453,815561925624b72a95321d039bf8bdf0da5620f8475e62ce2dee37beb71abcab,1
2571870453,85722e04d52ae21ade22cdf2ce62cf03d2e8eba20a1602b66cb7e65e2713d723,4
2571870453,85fdb02196bb8c19d03a262e72132e5c8ec70bde25eaea167f012f0bc1becbf8,9
2571870453,865e6cd16d88a3159b150ea0b87f6900bc5f6c981af5f0cfe2c83ac62780d9a2,1
2571870453,89a2f00b31845b52271dd0b5715dd0809d3de1b1a4d6062405202a27d056aabd,1
2571870453,8a3c0cdcac971eaf9f7802a5688faea3aadd850e5d2e214941c2ccbdcaf4ac32,1
2571870453,8d3768a213d4414dad04a0d598b50d1e5a3e3afc7b89bcec5374dd5bf31958a9,11
2571870453,8d54f855e43cf264874a99b36f950a68eea08c0527a47aa8c6332b146ef1ccd2,2
2571870453,8e0f9e0d48b59943194b3bed56e1b910c1ef89adfe59e395f1b0bb88e142b3b8,4
2571870453,93a00b4e2d4198865a35726aab0d5c1a4205301471411a85054b714b3b89c4a9,1
2571870453,9654d48c86e21d57ccefa8fbb945ca3355f558bd47bca51ff24ae636043640ed,1
2571870453,96d4f0c1f4b4ed7638342a48c66c401263da4b151fdffcb98d7b775c996c3fb6,3
2571870453,97ce34b868eddcc410fc4baba1cc1f8dee4dad0926e45892644e8e3cb23aa808,3
2571870453,99299a75c967aa491b27d86a60c2ffe0a6156d1b0dcb4487917f48e7e1c7ef78,3
2571870453,9da254eb4e8a37d4e995e2bcac5030b3b5a45cb7226221ae3cd17560e22c3531,4
2571870453,a250c1d1b9a018abd017f951dc2e7a4ba34a7f1de24290e1cda42f1caf7121b8,4
2571870453,a2ea762a2ca8f61b590dd6346be6dec9483d9eb9f64d9fe7d90ab1bbf2100c20,2
2571870453,a396435b41bb21c018281c802df9fa8d1a1eaa9b5b139c72bc1114ca62871b9c,4
2571870453,a69df6abc4e894f08c3d2422e6ad0944977fef8c99a1ba66c0df58827ba901a8,3
2571870453,aa80df35407d74929dc17b058bdc679ae7f995c237f1cfd09915d970d72f72c1,3
2571870453,afe3c426e91f3f0e507f9cf7beceeddb2537f56e4fd3b2aab12f87fc6eee3edd,3
2571870453,b7f49778bc56c3c78bfbc13c0bcc52e8c3527f42d8b86d70acf1f6720ba5c81f,1
2571870453,ba5424596067af270c913a1b49d7771af82b3ef777e957d1dfe5945de9fc3b1a,1
2571870453,bab856e112589a34fd6fae2f463d4371bb5ec65cd2627a6b38849493b4ca611e,1
2571870453,bbc4027544fc368bfd365de9b36c11bb607eb621a835abbc12914da16c9175b9,4
2571870453,bc4ad3079a3cc886dc0b9594f01c0e2d67cbd9f9afe60beb03d50977600bf716,3
2571870453,beb24c4d724cb8a986f15f48e11895e7e3484598a54af5a0fef356ceb3641193,5
2571870453,bfc0e62f2c09676ec328daca0520ec0f487a9a1419700ea2641556c0a032b9c9,1
2571870453,c2cdfa5b072486a4540d593ee273a16429c794e302e8bef84e2521d83b31014c,1
2571870453,c465bceee4e65cc392661fafdecabc98450eb1f0b67e66a5a0d69be631f34ca5,139
2571870453,c553a06deb41885efcdf9d62279deb39a9aafee921dd37124b207f794ab67d42,1
2571870453,c6ca7979b62148a16a73e4226301bb2059a9682c668e96d7fe0cda53d7348913,7
2571870453,c82ed19728d4cb5cf2c70ef67abc531ff261816c6c6331b25adbba28fb2c32dd,1
2571870453,c982f7295cf57508a8d39bae6310c9546492d4105cac8d18cc798e56f7573376,1
2571870453,cd0e6a3af6160a511a2cea1bda54113ea9ba8ba27b70575e4d3612c6074c342b,1
2571870453,ce7b9f8c86dfbf9b2bd03eda62f0d42ac1c2b1b593ba0b0b052210acf652f896,1
2571870453,cfb0d237487ebe3520cb83bd82df903c9c7afd5a60acba8a3576bc3ca9346467,16
2571870453,d156fa54738c1cde428f067cabd77c54340258890295836e262764396e67a826,2
2571870453,d225180304e4fafe5af936306b254e2cf5f2a950d6947f94c6ab44f7d51e2606,3
2571870453,d5b03d33025be9a213bb9177892a502894142060da1696d70ddefd80f9e3d82c,1
2571870453,db869cae844d0785bd135d4dbca97a219364751938a945f899d590521778f081,3
2571870453,dce04b9807276c27a04ad521e37f061bcdfc8bc46cc6dc3d47128b263bd61124,1
2571870453,dfcf2c9017b25c825fa444e17e429f3a6e739bc44ca7db41645470fe4410ad25,4
2571870453,e0246a9e9adc2eb22c5ddd2fc11fa9abdc05f048b8293f5b05c800435a210280,4
2571870453,e1c4cd815926b92691660738cd682335520a24fb08765655c261b07ef591b653,1
2571870453,e7c3a4b1e42a99361173456b74a01fe65033e637c69944fbc8e0a6f568416fd4,12
2571870453,e933848ee109a3e968bfefb54a785c0426edab39c144c0ace1eb734cde5efed0,1
2571870453,e9e55093f99066a1802191d1dd7e43661a118501b7e0ed75cee9cb7803709ae6,6
2571870453,ec2109adb67d2a24091026d5d9aab64dadca1fdb2f7355473c9a82f988a9c2a0,5
2571870453,ec8cba6706e1e76202837b207212e409d788dedfa55eae8e76d845bc1d445f26,2
2571870453,ef2244f492e220412d27ad6b0a8a70f2de78cdff0194899d5a9e64d19aa3fcc9,7
2571870453,ef983249ef6ed5de427c4dc19ad6d966c6cf572c2505e44142e7e7261f917ae6,12
2571870453,f092a12b91e385bd0a20afc616d25cde0d38ac866d58b94dad44f39c540176a9,3
2571870453,f1dc2d4ba0ac7fa438def6de29cad092542d54ae4364b9e193ae7c1a8653f382,2
2571870453,f22764077eeefc34cf4ffba246076335e266d73dd2436799f22168923d81f91a,1
2571870453,f2634f8d921cd5f5dad31ef764852a23eab7f901975314533e70fb410988b69e,4
2571870453,f656411ab6d63685f868421c4b381779ce97b3470f701edf9ca9ebb5a0226e3d,1
2571870453,f8d82815f7d03fec70e6e8f50f859b84714024b1024979f418110feb8db9d798,13
2571870453,fb6f6cc1a31b47965d9894b89d576add7a679a77e9022aad33d6c0c2310cd789,2
2571870453,fc11ec3417df6e1b4eecc20c87a8f2f73d5bd62d1b6b108a1824737fb9cf3564,3
2571870453,fde230643125950bccce743024f20fedababd6aa5e00791bfa35543b9ed37169,2
2573225349,0512ea612cfe45a7d9c8c0fd42466e8a8068a6fb3efb34baf7e7be40da578539,14
2573225349,0945c828c3f3fa4064a6e67cbaa1c15827f6de9f3f9e6991aa946c39fd41b631,15
2573225349,138c356cde5939060f3491ce10e756cadb57274aba02e94069345205d0744167,2
2573225349,1650681522,21
2573225349,1718000594,6
2573225349,212274cc2985b28273a7531d4340aeaf2a6455dd1792fa19d26ba41c54d89105,1
2573225349,2496599688,12
2573225349,2532611755,13
2573225349,2569229674,15
2573225349,2573225349,14
2573225349,2598367019,15
2573225349,2616344667,22
2573225349,2742482932,11
2573225349,2878166306,6
2573225349,2882013788,12
2573225349,2882037326,6
2573225349,2882350436,9
2573225349,2b0d7525bed1df5119b7956f9be4888b45686172d68006a90634e87952eb45d3,1
2573225349,3438999494,18
2573225349,364877b039dc05559df1e2fecf05f9ab802cbb4902dc2e6d4e4d4b678bad8ee2,18
2573225349,36f2768e6fcac2041cd5604315cab62bc02c808f1ddb3492bb7b265db4875a59,11
2573225349,393955df00832382d3f4d8dbff2d7487fe723e1a5601978070c5ba3231084ecd,18
2573225349,3d3ace7a95bf1f169655e6c84cb92f918bd580300a107d64fb5e9d56256f46bb,3
2573225349,41bb9ae5991f53996752a0ab8dd36b543821abca8d5aed8980383c82378e7518,14
2573225349,446814d058a75d9f90076c02b125e5adfc64ddd544cf077ebb08e27e476b20e5,14
2573225349,4537439c2e1d6f7d6d3e290b17e511c919556891aad99925cd7e5cb335c224ee,22
2573225349,4728ce55f167bdbe09054a661cd4eb00f0c35d50d1d0b8b6d918b47c86335ec7,13
2573225349,4ec1ef023812e2667c109fcf22172e246df7f1e88073aba76cd1b0eab12d4aa6,19
2573225349,66b33eda904351d75b311b88838e41b10665e689090182d9defac0e2eae2f828,4
2573225349,6bc894a47ce6d129977d728eaa91c21385129076a10879fb0b2e64390ef0faeb,3
2573225349,7cb9c145682a217a3bb77a53572a0cd1676f045eefbebfd1577bb0af1ad19a6b,12
2573225349,80b4e8619631959b3bf95991166381f8df8e9b0748a73e360d6ad1e7bc19cde7,17
2573225349,80cdfc34ac2e3281ac4cb4cff34d8aa42e1810edd453c4b716364183eb1e0b61,3
2573225349,95f211ce1ab8cb237bd5effea07fac4ab515884a27a63525ab104fb9472ce966,1
2573225349,9a1f897e1fa9711af2b40d33277a8e51270fb3609903dec35890ea8a19dde985,19
2573225349,9db51e914e3697f417f9c4c25d901767a19e09ce4c07a316dd6e451ffb208d59,14
2573225349,9e4bae21f00d13160fea0fc876fbff777c2400832ae049a19a0aa88d7401cf44,18
2573225349,a6181c92d4b44e24f9f4176b491d74b6eb59ff8aa53f331f7a4e0fbfc8615338,21
2573225349,aacff3990c798063b89807b9e0f7bebf225930adaca5a7af6a67151b47a0ad3a,18
2573225349,ab1f9c6584088eef834d4bd0964e51436a87765d38fde3130cc499147a0186e3,7
2573225349,ac9c455dd7f3357000049da8219a1a87c18bfbd06b4c07950157ed4ebfad4ba4,1
2573225349,bc330aca26e327cfc755320b4a87375945e316f582db07f9931517bfdb415570,11
2573225349,bc52f7a091e464b1928f340c978a264354ca3f96c6e181e1b6b0834acd86d844,14
2573225349,c23ef2a108d3fc5ecfdee27c9717a2c8b0bd6240d9de3b329fa7a9197ee4c4ac,30
2573225349,c5a4c57fc616d4bce77ed8f531708fce96789f928a2dd88fede37d205f8eb733,12
2573225349,ca1079af614db298e607bb72de4e1ba989fa8a85fd018138c824d3048011b367,11
2573225349,caf105a130b8a17444728eca4a6447acb063701a86385c341f914f9fdb7eccba,16
2573225349,cceee527a3e3a2fa05667731a74c6858c617067f6b732033a08edf49ce2094b4,17
